TradeID,UserID,StockID,OrderType,OrderMode,TradeDate,TradeTime,Quantity,PricePerShare,TotalValue,BrokerageFee,Exchange,Sector,TradeStatus,SettlementDate,Currency,StopLoss,TargetPrice,HoldingType
14307,376,165,Buy,StopLoss,01-11-2024,06:23:26,192,4467.98,857852.16,20.13,NSE,IT,Executed,22-02-2025,INR,4450.96,4509.88,F&O
14308,193,46,Sell,Limit,19-11-2024,14:52:47,639,4333.34,2769004.26,6.85,BSE,IT,Cancelled,15-10-2024,INR,4317.8,4375.92,Intraday
14309,361,176,Sell,Limit,17-01-2025,10:35:17,451,3575.38,1612496.38,5.46,BSE,Pharma,Executed,26-10-2024,INR,3534.42,3602.18,Delivery
14310,208,63,Sell,Limit,16-11-2024,15:35:47,507,1529.11,775258.77,6.9,NSE,FMCG,Pending,17-10-2024,INR,1512.36,1561.89,Delivery
14311,95,222,Sell,StopLoss,04-03-2025,15:47:25,162,2880.16,466585.92,48.63,BSE,Pharma,Executed,14-07-2025,INR,2841.85,2929.85,F&O
14312,305,221,Buy,Limit,20-08-2024,11:05:35,754,2837.45,2139437.3,55.31,BSE,Auto,Cancelled,21-02-2025,INR,2797.32,2883.62,Delivery
14313,351,212,Buy,Limit,08-11-2024,09:26:46,335,479.08,160491.8,44.84,BSE,Banking,Pending,15-12-2024,INR,448.45,513.38,Delivery
14314,370,242,Sell,Limit,02-03-2025,04:51:00,684,4548.02,3110845.68,58.6,NSE,Banking,Cancelled,19-11-2024,INR,4505.42,4559.14,Intraday
14315,154,201,Sell,Market,21-06-2025,08:56:54,516,1233.79,636635.64,26.62,NSE,IT,Pending,08-03-2025,INR,1222.81,1266.96,Intraday
14316,32,288,Sell,StopLoss,08-07-2025,01:22:56,500,1169.88,584940,48.04,BSE,FMCG,Pending,30-05-2025,INR,1135.34,1176.95,Delivery
14317,75,100,Buy,Limit,14-02-2025,03:07:20,644,4709.03,3032615.32,77.76,NSE,Energy,Cancelled,25-01-2025,INR,4675.98,4754.59,Intraday
14318,455,123,Buy,Limit,29-10-2024,15:45:58,639,4267.36,2726843.04,19.65,NSE,IT,Executed,06-01-2025,INR,4234.51,4299.6,Intraday
14319,229,122,Buy,Market,04-06-2025,19:04:41,859,1493.69,1283079.71,54.44,NSE,Energy,Pending,05-10-2024,INR,1455.04,1527.45,F&O
14320,380,100,Sell,Market,17-09-2024,00:23:07,258,3696.2,953619.6,54.19,NSE,Energy,Executed,29-04-2025,INR,3670.56,3712.33,Delivery
14321,450,57,Sell,Market,28-09-2024,07:40:25,797,2802.03,2233217.91,88.98,NSE,Pharma,Pending,02-05-2025,INR,2787.22,2809.65,Delivery
14322,105,58,Buy,Market,20-03-2025,05:32:56,965,146.32,141198.8,74.01,NSE,IT,Cancelled,12-10-2024,INR,96.93,158.75,Intraday
14323,380,45,Buy,StopLoss,23-06-2025,09:53:42,650,877.91,570641.5,23.97,BSE,Energy,Executed,09-12-2024,INR,842.5,901.23,F&O
14324,440,217,Sell,StopLoss,01-03-2025,22:27:46,292,2161.94,631286.48,52.79,BSE,Energy,Pending,26-07-2025,INR,2149.87,2202.83,F&O
14325,5,248,Buy,StopLoss,28-10-2024,00:34:39,287,4933.95,1416043.65,68.86,BSE,Auto,Pending,20-04-2025,INR,4895.31,4945.24,Intraday
14326,65,135,Buy,StopLoss,07-01-2025,15:16:11,543,3166.68,1719507.24,72.23,BSE,FMCG,Pending,24-10-2024,INR,3121.24,3176.24,F&O
14327,458,239,Buy,Limit,02-10-2024,04:29:20,11,153.5,1688.5,79.02,NSE,Auto,Pending,14-10-2024,INR,121.12,160.98,Delivery
14328,239,74,Sell,Limit,02-02-2025,23:11:50,383,513.2,196555.6,32.59,BSE,FMCG,Pending,18-08-2024,INR,490.6,542.83,Delivery
14329,278,192,Buy,Market,08-06-2025,14:22:34,747,1232.09,920371.23,53.98,BSE,Banking,Cancelled,29-12-2024,INR,1215.56,1257.6,Delivery
14330,90,86,Sell,Market,27-12-2024,14:21:00,186,1929.87,358955.82,77.84,NSE,Pharma,Pending,05-01-2025,INR,1900.44,1979.85,Intraday
14331,496,131,Buy,Limit,09-09-2024,08:55:00,420,2478.18,1040835.6,73.8,BSE,Auto,Executed,17-08-2025,INR,2431.58,2484.66,F&O
14332,129,53,Sell,StopLoss,02-08-2025,19:46:01,514,472.8,243019.2,64.92,BSE,IT,Executed,12-10-2024,INR,438.71,491.11,F&O
14333,297,116,Buy,Limit,26-10-2024,21:22:12,462,962.56,444702.72,57.83,NSE,FMCG,Pending,26-03-2025,INR,932.04,985.97,F&O
14334,376,217,Buy,StopLoss,26-11-2024,13:35:30,397,1385.37,549991.89,7.18,BSE,Energy,Executed,27-08-2024,INR,1340.5,1398.6,Intraday
14335,425,38,Sell,Market,09-09-2024,20:25:36,520,1432.11,744697.2,70.53,BSE,IT,Cancelled,08-01-2025,INR,1420.01,1481.04,Delivery
14336,239,256,Buy,Market,08-04-2025,09:47:24,456,759.15,346172.4,81.55,NSE,Auto,Cancelled,08-06-2025,INR,749.88,807.3,Delivery
14337,306,83,Sell,Market,21-09-2024,00:27:32,326,689.55,224793.3,14.31,BSE,IT,Pending,23-11-2024,INR,673.93,711.36,Intraday
14338,137,129,Buy,Market,16-09-2024,08:56:08,169,2632.85,444951.65,69.58,BSE,Energy,Cancelled,15-02-2025,INR,2600.11,2651.66,F&O
14339,331,75,Sell,Limit,14-10-2024,01:04:17,426,4729.61,2014813.86,78.07,BSE,FMCG,Cancelled,11-07-2025,INR,4692.93,4742.72,Intraday
14340,296,299,Buy,Limit,03-02-2025,02:41:07,542,4008.63,2172677.46,51.68,NSE,IT,Pending,15-04-2025,INR,4000.68,4027.89,Delivery
14341,161,186,Buy,Limit,26-02-2025,21:49:57,111,296.91,32957.01,64.11,NSE,Pharma,Pending,04-09-2024,INR,284.64,325.87,Intraday
14342,330,234,Sell,Market,18-04-2025,07:01:31,335,1716.16,574913.6,20.07,BSE,Energy,Executed,20-05-2025,INR,1688.39,1735.48,F&O
14343,129,169,Sell,StopLoss,19-07-2025,07:54:53,371,706.67,262174.57,55.3,BSE,Banking,Executed,17-11-2024,INR,680.02,718.78,F&O
14344,402,211,Buy,Limit,12-05-2025,14:00:01,859,3243.82,2786441.38,47.41,NSE,Auto,Cancelled,17-06-2025,INR,3196.95,3281.17,Delivery
14345,421,115,Buy,Market,18-01-2025,10:03:09,439,3056.35,1341737.65,28.01,BSE,FMCG,Executed,23-08-2024,INR,3024.65,3064.91,Intraday
14346,422,196,Sell,Limit,04-09-2024,03:07:47,499,4267.14,2129302.86,36.69,BSE,FMCG,Executed,30-12-2024,INR,4230.02,4300.94,F&O
14347,424,241,Buy,Market,02-08-2025,15:24:53,895,2369.69,2120872.55,62.13,NSE,Auto,Executed,02-08-2025,INR,2342.48,2381.59,Delivery
14348,81,44,Sell,Market,13-05-2025,19:41:15,799,404.18,322939.82,26.93,NSE,IT,Executed,10-10-2024,INR,393.36,410.65,Intraday
14349,86,182,Buy,Limit,02-03-2025,05:16:07,796,3612.1,2875231.6,56.84,BSE,FMCG,Executed,24-02-2025,INR,3572.5,3645.98,Delivery
14350,41,117,Buy,Market,02-05-2025,14:27:42,24,319.31,7663.44,38.31,BSE,FMCG,Cancelled,21-12-2024,INR,301.61,332.09,Intraday
14351,437,145,Sell,StopLoss,10-07-2025,18:02:37,960,1895.68,1819852.8,74.82,BSE,Auto,Executed,31-05-2025,INR,1859.29,1938.26,Intraday
14352,88,245,Sell,Limit,11-12-2024,06:17:09,162,1646.07,266663.34,50.04,NSE,Energy,Executed,22-12-2024,INR,1600.63,1664.1,F&O
14353,208,90,Sell,StopLoss,14-03-2025,11:54:20,207,3385.3,700757.1,35.68,NSE,FMCG,Pending,30-08-2024,INR,3373.65,3421.88,F&O
14354,485,152,Sell,Limit,15-01-2025,08:38:21,542,2782.5,1508115,70.05,BSE,IT,Executed,07-06-2025,INR,2775.4,2789.67,F&O
14355,428,156,Buy,Limit,26-02-2025,08:28:35,891,120.35,107231.85,12.42,NSE,IT,Pending,30-01-2025,INR,89.65,157.42,Delivery
14356,399,187,Buy,Limit,27-05-2025,03:12:00,296,4243.71,1256138.16,31.78,BSE,Energy,Executed,30-08-2024,INR,4200.06,4264.62,F&O
14357,125,53,Buy,Limit,02-09-2024,20:36:24,959,287.82,276019.38,27.71,BSE,IT,Cancelled,18-11-2024,INR,251.93,328.66,F&O
14358,168,191,Buy,Market,19-12-2024,00:14:04,194,796.28,154478.32,50.36,BSE,IT,Pending,14-02-2025,INR,765.99,824.14,F&O
14359,479,4,Sell,Limit,26-08-2024,23:19:56,102,2606.26,265838.52,55.55,BSE,FMCG,Pending,31-05-2025,INR,2563.2,2617.01,Intraday
14360,211,226,Buy,Limit,12-01-2025,14:44:49,524,4924.44,2580406.56,51.2,BSE,Pharma,Cancelled,03-06-2025,INR,4887.67,4937.17,F&O
14361,480,280,Buy,Market,30-10-2024,04:12:42,192,488.09,93713.28,53.38,NSE,FMCG,Cancelled,24-06-2025,INR,473.2,507.65,F&O
14362,35,264,Buy,Limit,26-10-2024,09:07:54,422,3234.99,1365165.78,88.65,BSE,IT,Pending,01-03-2025,INR,3218.65,3240.5,Intraday
14363,175,246,Sell,StopLoss,21-04-2025,06:53:10,553,1691.71,935515.63,97.83,NSE,Energy,Executed,14-11-2024,INR,1645.98,1700.27,Delivery
14364,158,155,Buy,StopLoss,07-09-2024,16:09:47,16,1356.36,21701.76,20.38,NSE,FMCG,Executed,20-02-2025,INR,1321.47,1375.18,F&O
14365,344,77,Sell,Market,15-01-2025,01:11:08,305,186.43,56861.15,41.2,BSE,Pharma,Cancelled,16-10-2024,INR,141.79,233.48,Intraday
14366,346,191,Buy,Limit,26-04-2025,05:57:07,671,4245.68,2848851.28,95.11,BSE,IT,Cancelled,03-12-2024,INR,4233.61,4279.94,F&O
14367,277,193,Buy,Market,07-01-2025,03:13:29,564,3703.24,2088627.36,13.68,BSE,IT,Pending,07-09-2024,INR,3689.36,3739.02,F&O
14368,341,120,Sell,StopLoss,17-07-2025,00:07:34,593,3200.11,1897665.23,24.37,NSE,FMCG,Cancelled,09-09-2024,INR,3167.5,3240.88,F&O
14369,191,152,Sell,Limit,08-09-2024,22:39:15,614,272.22,167143.08,82.01,BSE,IT,Pending,07-12-2024,INR,230.93,284.74,F&O
14370,208,229,Sell,Limit,07-10-2024,00:04:14,783,4439.47,3476105.01,58.66,NSE,Banking,Pending,02-09-2024,INR,4390.69,4477.54,Delivery
14371,388,235,Sell,Limit,09-09-2024,05:47:13,580,4900.38,2842220.4,96.5,NSE,FMCG,Pending,06-12-2024,INR,4855.27,4911.82,Delivery
14372,179,159,Sell,Limit,20-06-2025,06:26:47,5,2939.93,14699.65,75.95,NSE,IT,Pending,27-11-2024,INR,2894.26,2988.11,Delivery
14373,490,161,Buy,StopLoss,01-06-2025,14:18:26,448,3942.36,1766177.28,8.49,BSE,IT,Cancelled,12-10-2024,INR,3896.79,3978.46,Intraday
14374,293,235,Buy,StopLoss,21-10-2024,01:12:12,52,863.99,44927.48,36.34,NSE,FMCG,Pending,02-05-2025,INR,824.45,889.39,Intraday
14375,291,24,Buy,Limit,14-06-2025,22:47:14,177,3818.88,675941.76,36.43,BSE,Pharma,Executed,03-06-2025,INR,3796.97,3854.75,Intraday
14376,252,152,Sell,StopLoss,10-11-2024,20:48:03,561,4586.17,2572841.37,31.15,BSE,IT,Cancelled,05-12-2024,INR,4570.48,4631.74,F&O
14377,86,249,Sell,Market,14-11-2024,03:28:35,572,1591.42,910292.24,55.24,NSE,IT,Executed,30-04-2025,INR,1550.07,1639.91,F&O
14378,484,146,Buy,Market,01-08-2025,18:45:15,897,927.68,832128.96,72.43,BSE,Auto,Cancelled,02-11-2024,INR,900.28,945.98,Intraday
14379,496,5,Sell,StopLoss,12-11-2024,14:04:22,484,3135.07,1517373.88,58.33,NSE,IT,Pending,07-08-2025,INR,3096.68,3181.18,Intraday
14380,141,61,Sell,Limit,07-03-2025,22:25:06,989,157.26,155530.14,59.49,BSE,Auto,Pending,24-11-2024,INR,108.71,165.79,Intraday
14381,63,283,Buy,Limit,01-03-2025,13:02:19,257,3713.57,954387.49,81.59,NSE,Banking,Cancelled,31-12-2024,INR,3695.52,3763.39,Intraday
14382,115,268,Sell,Limit,02-08-2025,08:24:59,520,1842.16,957923.2,93.66,BSE,Energy,Cancelled,28-08-2024,INR,1836.3,1880.18,Intraday
14383,125,136,Sell,Market,25-08-2024,00:38:13,275,66.53,18295.75,90.32,NSE,Banking,Pending,14-04-2025,INR,45.57,110.44,F&O
14384,408,138,Buy,StopLoss,06-12-2024,19:04:44,722,1153.28,832668.16,88.01,BSE,FMCG,Cancelled,26-10-2024,INR,1128.86,1176.84,F&O
14385,411,231,Sell,Limit,13-09-2024,06:00:31,47,4525.09,212679.23,98.02,BSE,Pharma,Cancelled,23-08-2024,INR,4510.06,4565.51,F&O
14386,331,5,Sell,Limit,01-03-2025,00:56:41,170,4234.12,719800.4,19.31,NSE,IT,Executed,27-09-2024,INR,4197.98,4241.33,Delivery
14387,223,259,Buy,Market,11-03-2025,20:22:40,113,2057.87,232539.31,11.24,BSE,Auto,Cancelled,10-09-2024,INR,2031.2,2101.71,F&O
14388,476,209,Sell,Market,21-01-2025,17:35:16,273,4880.85,1332472.05,76.76,BSE,Pharma,Executed,14-12-2024,INR,4851.08,4919.31,F&O
14389,22,102,Buy,StopLoss,11-12-2024,04:59:01,170,2773.69,471527.3,78.69,NSE,Pharma,Cancelled,21-12-2024,INR,2743.52,2786.87,Delivery
14390,376,263,Buy,Limit,22-04-2025,23:36:00,194,925.09,179467.46,94.21,NSE,Auto,Executed,08-06-2025,INR,890.58,943.59,F&O
14391,46,241,Sell,StopLoss,21-05-2025,09:42:55,75,4025.09,301881.75,56.23,NSE,Auto,Pending,11-02-2025,INR,4012.73,4070.31,Intraday
14392,430,121,Sell,StopLoss,17-02-2025,13:47:04,81,2249.91,182242.71,10.06,BSE,Energy,Executed,24-05-2025,INR,2211.75,2299.26,Delivery
14393,474,95,Buy,Market,01-01-2025,05:25:14,402,1471.77,591651.54,77.5,BSE,Pharma,Cancelled,15-11-2024,INR,1464.11,1481.25,Delivery
14394,265,139,Buy,Limit,25-02-2025,05:03:57,645,1981.02,1277757.9,72.26,NSE,Banking,Cancelled,07-06-2025,INR,1953.89,2008.9,Delivery
14395,74,160,Sell,Limit,28-05-2025,07:46:00,424,2601.1,1102866.4,76,NSE,Energy,Cancelled,14-09-2024,INR,2584.73,2642.56,F&O
14396,215,204,Buy,Limit,09-07-2025,13:16:52,951,4407.69,4191713.19,72.73,BSE,Auto,Pending,25-06-2025,INR,4402.6,4415.72,Intraday
14397,32,222,Sell,Market,26-02-2025,01:35:06,177,4187.94,741265.38,86.08,BSE,Pharma,Pending,03-07-2025,INR,4149.31,4193.8,F&O
14398,209,8,Sell,StopLoss,06-04-2025,06:47:33,527,4466.03,2353597.81,16.63,BSE,FMCG,Cancelled,13-01-2025,INR,4426.25,4510.07,Delivery
14399,108,278,Sell,Limit,18-03-2025,01:49:21,45,3125.51,140647.95,70.12,NSE,Auto,Executed,22-03-2025,INR,3118.2,3135.14,Intraday
14400,50,66,Sell,Limit,25-02-2025,09:44:36,280,4168.34,1167135.2,52.53,NSE,IT,Executed,22-01-2025,INR,4149.29,4193.92,Delivery
14401,201,217,Sell,Limit,31-07-2025,13:31:16,645,1140.78,735803.1,15.29,BSE,Energy,Pending,20-07-2025,INR,1111.94,1184.94,Delivery
14402,75,144,Buy,StopLoss,18-06-2025,02:06:45,862,4510.91,3888404.42,71.41,BSE,Banking,Cancelled,21-06-2025,INR,4503.36,4535.12,Intraday
14403,287,19,Sell,Market,08-08-2025,10:33:55,541,522.5,282672.5,27.41,BSE,Energy,Executed,18-07-2025,INR,513.77,534.79,Intraday
14404,447,243,Sell,StopLoss,26-01-2025,18:12:40,996,3478.05,3464137.8,17.44,BSE,FMCG,Executed,13-08-2025,INR,3440.54,3524.1,F&O
14405,60,181,Sell,Limit,06-07-2025,03:55:27,308,2918.74,898971.92,46.43,NSE,Energy,Cancelled,31-03-2025,INR,2887.09,2930.11,Intraday
14406,211,81,Buy,Limit,10-02-2025,18:52:17,474,4310.66,2043252.84,46.34,NSE,Energy,Pending,07-04-2025,INR,4289.81,4351.33,Delivery
14407,392,207,Sell,Limit,16-12-2024,00:39:38,726,2400.68,1742893.68,46.34,BSE,FMCG,Pending,29-07-2025,INR,2352.09,2413.89,Intraday
14408,69,276,Sell,StopLoss,08-08-2025,16:59:11,234,988.72,231360.48,71.38,BSE,FMCG,Executed,12-10-2024,INR,975.55,1014.68,Intraday
14409,95,127,Sell,Market,13-08-2025,14:36:28,855,2650,2265750,17,NSE,IT,Pending,16-03-2025,INR,2614.88,2672.26,Intraday
14410,389,276,Sell,StopLoss,02-02-2025,07:36:54,378,3422.61,1293746.58,42.47,BSE,FMCG,Cancelled,12-09-2024,INR,3400.25,3470.78,Intraday
14411,145,134,Buy,Market,24-04-2025,19:46:58,282,2802.23,790228.86,22.75,NSE,Auto,Cancelled,24-03-2025,INR,2762.69,2814.38,F&O
14412,85,173,Sell,Market,31-08-2024,21:26:31,987,2255.45,2226129.15,48.45,BSE,FMCG,Cancelled,04-08-2025,INR,2210.93,2277.17,Intraday
14413,330,82,Sell,Market,21-02-2025,07:21:54,799,1983.03,1584440.97,66.27,BSE,Energy,Executed,11-06-2025,INR,1974.19,2026.39,Delivery
14414,401,42,Buy,Market,15-11-2024,01:51:30,101,358.77,36235.77,97.46,NSE,Auto,Cancelled,27-02-2025,INR,342.54,375.76,Intraday
14415,427,45,Buy,Market,01-07-2025,18:27:18,147,117.33,17247.51,80.51,BSE,Energy,Executed,27-06-2025,INR,98.67,150.23,Delivery
14416,231,56,Buy,Limit,10-09-2024,19:23:00,998,2182,2177636,38.36,NSE,Energy,Pending,29-05-2025,INR,2162.79,2211.35,F&O
14417,227,99,Sell,Market,05-08-2025,05:41:30,49,2339.19,114620.31,9.74,BSE,IT,Pending,12-02-2025,INR,2321.22,2347.27,F&O
14418,146,215,Sell,StopLoss,27-09-2024,17:45:39,691,3936.69,2720252.79,99.91,NSE,IT,Executed,30-06-2025,INR,3897.59,3971.29,F&O
14419,393,214,Buy,StopLoss,19-10-2024,02:31:02,20,546.1,10922,6.78,NSE,Pharma,Cancelled,05-03-2025,INR,508,555.64,Intraday
14420,121,124,Sell,StopLoss,24-03-2025,04:57:41,132,868.33,114619.56,42.89,BSE,IT,Executed,03-01-2025,INR,821.96,874.84,Delivery
14421,344,104,Sell,Limit,03-02-2025,06:48:48,814,2749.51,2238101.14,5.5,NSE,IT,Executed,05-12-2024,INR,2729.74,2789.49,Intraday
14422,144,282,Sell,StopLoss,07-12-2024,07:50:48,876,3784.37,3315108.12,7.45,BSE,Energy,Pending,14-05-2025,INR,3735.89,3800.33,F&O
14423,137,15,Sell,StopLoss,14-01-2025,10:47:35,915,3137.64,2870940.6,51.12,BSE,Pharma,Executed,28-01-2025,INR,3119.7,3179.71,Delivery
14424,145,49,Buy,Market,27-07-2025,14:31:18,423,1125.16,475942.68,84.35,NSE,IT,Cancelled,12-12-2024,INR,1110.57,1161.69,F&O
14425,91,52,Sell,StopLoss,07-09-2024,10:03:34,530,1300.72,689381.6,80.58,BSE,IT,Pending,30-05-2025,INR,1251.11,1310.54,Intraday
14426,194,297,Sell,Market,08-05-2025,20:57:02,857,4480.59,3839865.63,73.64,NSE,IT,Pending,08-07-2025,INR,4463.72,4513.88,Delivery
14427,392,16,Buy,Market,11-12-2024,22:10:53,639,1127.68,720587.52,41.66,BSE,IT,Executed,07-05-2025,INR,1095.01,1136.04,F&O
14428,154,28,Buy,Market,03-05-2025,17:52:53,187,3120.59,583550.33,43.39,BSE,IT,Executed,01-09-2024,INR,3076.63,3149.9,F&O
14429,368,252,Sell,Market,09-08-2025,14:11:23,371,3702.85,1373757.35,36.49,BSE,FMCG,Cancelled,27-08-2024,INR,3665.21,3710.77,F&O
14430,113,135,Sell,Limit,05-06-2025,10:17:54,935,2796.68,2614895.8,44.13,BSE,FMCG,Executed,01-03-2025,INR,2762.21,2827.06,F&O
14431,32,112,Buy,Limit,15-12-2024,01:11:28,607,2621.31,1591135.17,92.19,NSE,Pharma,Cancelled,30-11-2024,INR,2579,2627.57,Intraday
14432,167,185,Buy,Market,06-03-2025,21:54:16,814,4754.99,3870561.86,59.65,NSE,Pharma,Cancelled,07-09-2024,INR,4748.19,4782.94,Delivery
14433,97,297,Buy,Limit,22-02-2025,22:10:54,155,3120.35,483654.25,57.11,NSE,IT,Pending,20-11-2024,INR,3103.29,3140.7,F&O
14434,362,100,Sell,StopLoss,04-02-2025,00:06:41,116,3356.98,389409.68,8.66,NSE,Energy,Cancelled,09-08-2025,INR,3344.87,3372,Intraday
14435,240,207,Buy,Market,10-11-2024,16:29:57,718,218.62,156969.16,29.96,BSE,FMCG,Executed,15-11-2024,INR,204.44,233.85,Intraday
14436,492,91,Buy,Market,26-09-2024,17:12:47,202,4275.07,863564.14,19.56,BSE,Energy,Cancelled,22-05-2025,INR,4248.93,4310.56,Intraday
14437,225,105,Sell,Market,18-08-2024,08:15:52,242,2716.12,657301.04,17.49,NSE,IT,Executed,05-08-2025,INR,2666.55,2752.58,F&O
14438,357,244,Sell,Limit,24-08-2024,19:49:09,999,1638.01,1636371.99,56.03,BSE,FMCG,Cancelled,25-10-2024,INR,1615.45,1645.48,F&O
14439,194,260,Buy,Limit,25-04-2025,20:28:44,215,1995.31,428991.65,64.05,NSE,Banking,Cancelled,12-04-2025,INR,1961.23,2023.55,Intraday
14440,265,158,Buy,Limit,26-07-2025,17:21:17,977,3585.45,3502984.65,10.26,BSE,Energy,Cancelled,04-11-2024,INR,3570.78,3615.86,F&O
14441,414,271,Sell,Market,04-03-2025,18:14:22,774,4186.23,3240142.02,42.71,NSE,Pharma,Cancelled,07-11-2024,INR,4160.63,4234.09,Delivery
14442,363,132,Sell,Market,30-12-2024,12:22:44,839,4420.78,3709034.42,65.53,BSE,Auto,Pending,20-04-2025,INR,4391.59,4435.18,Intraday
14443,367,150,Sell,Limit,30-03-2025,12:25:02,941,3359.56,3161345.96,26.61,BSE,Pharma,Executed,13-02-2025,INR,3315.85,3395.62,Intraday
14444,140,256,Sell,StopLoss,23-10-2024,00:38:29,465,4539.8,2111007,47.21,NSE,Auto,Cancelled,05-10-2024,INR,4532.23,4578.56,Delivery
14445,157,127,Buy,Limit,11-10-2024,00:51:05,754,3032.81,2286738.74,33.22,NSE,IT,Pending,07-09-2024,INR,3025.19,3041.22,Intraday
14446,142,296,Sell,StopLoss,12-06-2025,13:32:34,691,2493.45,1722973.95,94.17,BSE,FMCG,Pending,19-12-2024,INR,2473.07,2503.97,Intraday
14447,191,109,Sell,Limit,14-06-2025,01:57:42,988,782.08,772695.04,16.32,BSE,Pharma,Pending,15-12-2024,INR,769.47,829.54,F&O
14448,457,73,Sell,Market,12-12-2024,06:20:25,111,2011.32,223256.52,97.82,NSE,Banking,Cancelled,05-04-2025,INR,1980.04,2032.02,Intraday
14449,315,299,Buy,Limit,01-12-2024,01:54:25,275,802.3,220632.5,95.37,NSE,IT,Pending,19-06-2025,INR,768.9,838.78,Delivery
14450,212,186,Buy,StopLoss,30-06-2025,22:39:31,62,600.65,37240.3,72.48,NSE,Pharma,Executed,05-07-2025,INR,565.16,650.58,Delivery
14451,35,118,Buy,Limit,27-12-2024,19:12:30,402,3872.74,1556841.48,48.58,BSE,Energy,Executed,06-11-2024,INR,3842.63,3896.63,Delivery
14452,359,36,Sell,Limit,29-10-2024,14:35:34,932,1612.7,1503036.4,11.46,NSE,Banking,Executed,29-03-2025,INR,1605.38,1659.09,Delivery
14453,119,90,Sell,Limit,16-03-2025,14:02:30,704,3334.73,2347649.92,40.41,NSE,FMCG,Pending,26-08-2024,INR,3327,3376.1,F&O
14454,74,97,Buy,Market,08-06-2025,00:36:19,240,4825.37,1158088.8,78.52,BSE,FMCG,Executed,19-05-2025,INR,4801,4871.49,Intraday
14455,420,173,Sell,StopLoss,19-03-2025,02:59:09,709,1017.01,721060.09,11.73,BSE,FMCG,Cancelled,27-04-2025,INR,971.3,1045.53,Intraday
14456,291,202,Sell,StopLoss,21-12-2024,02:50:25,284,815.74,231670.16,63.15,BSE,IT,Pending,29-03-2025,INR,772.25,844.33,F&O
14457,379,266,Buy,Market,04-02-2025,08:36:59,185,1678.39,310502.15,90.79,NSE,Pharma,Pending,15-08-2025,INR,1649.33,1701.84,Intraday
14458,310,100,Sell,StopLoss,07-11-2024,04:23:59,730,3198.69,2335043.7,46.84,NSE,Energy,Executed,14-12-2024,INR,3156.01,3237.39,F&O
14459,318,193,Buy,Limit,07-07-2025,21:00:44,155,4283.82,663992.1,20.28,BSE,IT,Cancelled,08-09-2024,INR,4277.84,4325.66,F&O
14460,171,194,Buy,Limit,06-01-2025,01:22:29,694,2454.18,1703200.92,65.87,BSE,Auto,Pending,05-11-2024,INR,2425.86,2498.11,Intraday
14461,243,34,Sell,Market,16-02-2025,06:18:52,79,280.72,22176.88,6.59,BSE,FMCG,Executed,24-10-2024,INR,249.61,315.46,Intraday
14462,318,54,Buy,StopLoss,29-03-2025,04:53:09,186,4519.17,840565.62,34.84,BSE,Auto,Executed,19-01-2025,INR,4498.99,4548.76,Delivery
14463,372,183,Buy,Market,11-03-2025,23:46:22,181,3030.71,548558.51,9.3,BSE,Auto,Pending,29-09-2024,INR,3016.3,3061.34,Intraday
14464,52,242,Sell,StopLoss,13-05-2025,16:18:37,54,4983.07,269085.78,83.14,NSE,Banking,Executed,25-03-2025,INR,4960.61,5023.32,Delivery
14465,141,286,Buy,Limit,04-02-2025,08:03:05,104,1216.07,126471.28,73.78,NSE,Pharma,Executed,05-10-2024,INR,1196.62,1239.52,Intraday
14466,449,140,Buy,Limit,22-05-2025,11:41:27,995,4089.37,4068923.15,62.98,NSE,Auto,Executed,06-11-2024,INR,4060.3,4101.88,F&O
14467,409,27,Sell,Market,13-01-2025,05:11:14,240,1872.85,449484,39.35,NSE,Energy,Cancelled,18-06-2025,INR,1823.5,1916.4,F&O
14468,486,228,Buy,StopLoss,06-10-2024,16:28:00,3,4119.78,12359.34,20.66,BSE,Banking,Cancelled,21-06-2025,INR,4114.48,4153.46,F&O
14469,242,210,Buy,Limit,03-08-2025,15:30:38,581,1006.75,584921.75,56.46,BSE,FMCG,Executed,25-05-2025,INR,976.48,1018.51,Intraday
14470,133,259,Buy,Limit,30-11-2024,07:40:49,892,4210.2,3755498.4,68.79,BSE,Auto,Cancelled,24-10-2024,INR,4201.77,4258.83,Delivery
14471,478,59,Buy,Market,06-09-2024,11:30:01,509,1927.79,981245.11,56.81,BSE,Banking,Executed,01-10-2024,INR,1905.97,1973.67,Intraday
14472,226,243,Sell,StopLoss,15-05-2025,04:32:02,486,2767.78,1345141.08,40.34,BSE,FMCG,Executed,24-01-2025,INR,2723.39,2807.57,Delivery
14473,218,108,Sell,Market,13-08-2025,21:49:42,310,399.78,123931.8,5.74,NSE,Auto,Pending,04-12-2024,INR,350.3,407.62,Intraday
14474,378,48,Buy,Market,30-03-2025,13:30:09,43,3293.89,141637.27,18.62,NSE,IT,Cancelled,17-03-2025,INR,3255.5,3309.46,Delivery
14475,160,219,Sell,Limit,10-04-2025,06:43:30,585,193.1,112963.5,80.44,BSE,FMCG,Cancelled,24-01-2025,INR,156.91,218.44,F&O
14476,446,74,Buy,Limit,11-03-2025,11:27:10,717,2634.26,1888764.42,30.43,BSE,FMCG,Cancelled,15-03-2025,INR,2584.32,2648.61,F&O
14477,5,263,Buy,StopLoss,25-05-2025,15:54:03,936,4712.73,4411115.28,37.88,NSE,Auto,Cancelled,02-03-2025,INR,4664.27,4727.85,Intraday
