Portfolio_ID,User_ID,Stock_ID,Holding_Qty,Avg_Buy_Price,Current_Price,Unrealized_Profit,Last_Updated
2662,266,240,225,1946.75,2334.78,87306.75,18-08-2025
2663,267,233,88,2445.95,2829.38,33741.84,18-08-2025
2664,267,247,398,1561.72,1932.74,147665.96,18-08-2025
2665,267,22,429,1108.7,1507.55,171106.65,18-08-2025
2666,267,202,179,2126.49,2155.53,5198.16,18-08-2025
2667,267,216,163,1847.02,2639.68,129203.58,18-08-2025
2668,267,282,359,372.81,449.96,27696.85,18-08-2025
2669,267,279,11,2909.83,4263.81,14893.78,18-08-2025
2670,267,217,174,1710.39,2105.16,68689.98,18-08-2025
2671,267,213,454,2857.11,4212.81,615487.8,18-08-2025
2672,267,215,456,2493.61,2100.82,-179112.24,18-08-2025
2673,267,31,170,1432.57,1755.21,54848.8,18-08-2025
2674,268,296,448,1976.27,2209.69,104572.16,18-08-2025
2675,268,240,412,675.16,617.72,-23665.28,18-08-2025
2676,268,87,451,2215.96,2150.52,-29513.44,18-08-2025
2677,268,34,452,626.02,716.33,40820.12,18-08-2025
2678,268,191,76,1156.98,1652.95,37693.72,18-08-2025
2679,268,78,228,1073.6,1178.49,23914.92,18-08-2025
2680,268,255,131,2913.93,3537.72,81716.49,18-08-2025
2681,268,66,51,377.23,381.43,214.2,18-08-2025
2682,269,103,170,62.49,88.1,4353.7,18-08-2025
2683,269,147,53,1847.73,1717.25,-6915.44,18-08-2025
2684,269,112,439,2734.92,3127.86,172500.66,18-08-2025
2685,269,74,137,2772.74,3422.4,89003.42,18-08-2025
2686,269,238,121,2612.01,2701.87,10873.06,18-08-2025
2687,269,126,482,2330.01,2445.16,55502.3,18-08-2025
2688,269,164,370,2921.66,4260.68,495437.4,18-08-2025
2689,269,105,411,1631.8,1807.59,72249.69,18-08-2025
2690,269,1,404,1080.26,1575.2,199955.76,18-08-2025
2691,269,163,399,1162.97,1198.74,14272.23,18-08-2025
2692,269,2,268,1487.21,1259.47,-61034.32,18-08-2025
2693,269,214,214,1343.49,1639.37,63318.32,18-08-2025
2694,269,273,168,1624.61,1397.33,-38183.04,18-08-2025
2695,269,26,67,840.18,1258.79,28046.87,18-08-2025
2696,269,195,266,1680.07,1406.45,-72782.92,18-08-2025
2697,270,238,393,527.02,788.15,102624.09,18-08-2025
2698,270,125,165,1442.09,1870.64,70710.75,18-08-2025
2699,270,188,263,2259.82,2939.21,178679.57,18-08-2025
2700,270,67,356,524.08,713.82,67547.44,18-08-2025
2701,270,101,484,1660.83,2041.42,184205.56,18-08-2025
2702,270,249,217,298.8,274.47,-5279.61,18-08-2025
2703,270,179,414,588.4,782.51,80361.54,18-08-2025
2704,270,261,210,2748.91,3573.91,173250,18-08-2025
2705,271,121,487,1833.64,1999.51,80778.69,18-08-2025
2706,271,125,291,130.27,144.22,4059.45,18-08-2025
2707,271,279,421,624.81,517.38,-45228.03,18-08-2025
2708,271,249,85,2641.58,3888.99,106029.85,18-08-2025
2709,271,107,478,517.42,749.94,111144.56,18-08-2025
2710,271,291,228,869.88,1302.83,98712.6,18-08-2025
2711,271,258,498,2465.89,3159.46,345397.86,18-08-2025
2712,271,93,279,2083.28,1857.12,-63098.64,18-08-2025
2713,271,97,189,2965.32,4226.57,238376.25,18-08-2025
2714,271,81,418,2038.84,1665.67,-155985.06,18-08-2025
2715,271,14,26,1937.9,2146.26,5417.36,18-08-2025
2716,271,146,95,1460,1623.03,15487.85,18-08-2025
2717,271,263,316,808.01,654.1,-48635.56,18-08-2025
2718,272,154,142,236,322.55,12290.1,18-08-2025
2719,272,102,231,1236.93,1465.5,52799.67,18-08-2025
2720,272,247,260,2205.92,3150.76,245658.4,18-08-2025
2721,272,167,168,2034.02,1638.5,-66447.36,18-08-2025
2722,272,2,291,1507.65,1475.16,-9454.59,18-08-2025
2723,272,196,291,2865.25,3363.99,145133.34,18-08-2025
2724,272,136,211,2507.75,3647.56,240499.91,18-08-2025
2725,272,91,460,1564.39,2136.72,263271.8,18-08-2025
2726,272,110,167,763.93,613.45,-25130.16,18-08-2025
2727,272,39,30,989.93,1265.31,8261.4,18-08-2025
2728,272,92,481,291.34,311.01,9461.27,18-08-2025
2729,272,220,165,772.34,864.74,15246,18-08-2025
2730,272,162,107,2135.01,2334.1,21302.63,18-08-2025
2731,272,238,355,863.59,726.3,-48737.95,18-08-2025
2732,273,233,201,1144.23,1272.71,25824.48,18-08-2025
2733,273,292,167,329.49,456.6,21227.37,18-08-2025
2734,273,32,134,1671.63,1852.29,24208.44,18-08-2025
2735,273,56,216,1314.7,1667.18,76135.68,18-08-2025
2736,273,214,164,2670.02,3027.43,58615.24,18-08-2025
2737,273,174,377,922.7,1303.11,143414.57,18-08-2025
2738,273,166,442,1057.84,1046.71,-4919.46,18-08-2025
2739,273,126,488,133.42,170.43,18060.88,18-08-2025
2740,273,288,167,1078.14,1007.16,-11853.66,18-08-2025
2741,273,51,55,2256.55,1902.02,-19499.15,18-08-2025
2742,273,61,48,1441.47,1507.84,3185.76,18-08-2025
2743,273,250,85,2989.31,2591.07,-33850.4,18-08-2025
2744,273,42,306,1388.16,1753.18,111696.12,18-08-2025
2745,273,156,107,677.82,957.29,29903.29,18-08-2025
2746,274,289,299,2867.47,2647.28,-65836.81,18-08-2025
2747,274,278,227,1232.33,1100.57,-29909.52,18-08-2025
2748,274,27,310,1982.43,2620.7,197863.7,18-08-2025
2749,274,270,175,2213.02,2258.4,7941.5,18-08-2025
2750,274,177,446,2623.31,2938.23,140454.32,18-08-2025
2751,274,234,63,2229.74,1871.9,-22543.92,18-08-2025
2752,274,91,107,1705.28,1453.45,-26945.81,18-08-2025
2753,274,288,418,94.94,108.98,5868.72,18-08-2025
2754,275,255,32,2894.07,3962.5,34189.76,18-08-2025
2755,275,78,161,2804.63,2488.06,-50967.77,18-08-2025
2756,275,145,351,2406.17,2205.5,-70435.17,18-08-2025
2757,275,157,477,1301.41,1870.33,271374.84,18-08-2025
2758,275,73,95,632.86,932.77,28491.45,18-08-2025
2759,276,156,256,272.94,360.46,22405.12,18-08-2025
2760,276,198,425,2998.09,4420.17,604384,18-08-2025
2761,276,200,239,1913.11,2673.4,181709.31,18-08-2025
2762,276,224,374,2720.59,2280.56,-164571.22,18-08-2025
2763,276,132,87,2686.8,2359.9,-28440.3,18-08-2025
2764,276,166,301,1334.51,1382.34,14396.83,18-08-2025
2765,276,270,410,1606.77,2104.77,204180,18-08-2025
2766,276,290,267,2600.92,2215.66,-102864.42,18-08-2025
2767,277,173,462,254.69,276.1,9891.42,18-08-2025
2768,277,225,197,104.83,146.22,8153.83,18-08-2025
2769,277,20,386,2895.42,2495.76,-154268.76,18-08-2025
2770,277,126,83,1069.17,900.33,-14013.72,18-08-2025
2771,277,16,194,1135.24,1700.26,109613.88,18-08-2025
2772,277,86,155,1439.85,1582.27,22075.1,18-08-2025
2773,277,218,55,163.47,213.49,2751.1,18-08-2025
2774,277,240,205,814.66,678.78,-27855.4,18-08-2025
2775,277,170,307,528.75,682.8,47293.35,18-08-2025
2776,277,24,147,1291.73,1070.36,-32541.39,18-08-2025
2777,277,217,407,2134.47,3070.99,381163.64,18-08-2025
2778,277,61,472,2217.76,3285.06,503765.6,18-08-2025
2779,278,267,435,813.87,1189.48,163390.35,18-08-2025
2780,278,271,272,1772.45,2257.57,131952.64,18-08-2025
2781,278,220,421,64.08,91.94,11729.06,18-08-2025
2782,278,274,332,368.53,359.36,-3044.44,18-08-2025
2783,278,174,285,437.36,626.39,53873.55,18-08-2025
2784,278,151,308,1634.56,1876.92,74646.88,18-08-2025
2785,278,165,344,547.14,445.16,-35081.12,18-08-2025
2786,278,195,445,790.39,759.35,-13812.8,18-08-2025
2787,278,79,221,2319.67,2458.01,30573.14,18-08-2025
2788,278,109,367,454.81,412.42,-15557.13,18-08-2025
2789,278,246,178,2859.01,2306.7,-98311.18,18-08-2025
2790,279,218,228,325.52,297.34,-6425.04,18-08-2025
2791,279,296,190,2391.77,3495.82,209769.5,18-08-2025
2792,279,289,235,513.53,695.38,42734.75,18-08-2025
2793,279,280,463,72.66,63.71,-4143.85,18-08-2025
2794,279,188,32,529.5,773.05,7793.6,18-08-2025
2795,279,39,42,197.08,273.12,3193.68,18-08-2025
2796,279,64,394,1267.99,1277.26,3652.38,18-08-2025
2797,280,126,452,2824.51,3827.53,453365.04,18-08-2025
2798,280,289,400,1601.12,2141.03,215964,18-08-2025
2799,280,121,269,1990.84,1677.84,-84197,18-08-2025
2800,280,146,190,2356.77,2446,16953.7,18-08-2025
2801,280,240,500,2333.08,2687.42,177170,18-08-2025
2802,280,44,200,1545.19,2128.19,116600,18-08-2025
2803,280,155,479,1218.02,1572.52,169805.5,18-08-2025
2804,281,289,202,1058.59,870.75,-37943.68,18-08-2025
2805,281,162,386,1765.18,2011.44,95056.36,18-08-2025
2806,281,57,145,513.82,621.19,15568.65,18-08-2025
2807,281,93,101,1160.75,958.88,-20388.87,18-08-2025
2808,281,234,49,1115.43,1157.94,2082.99,18-08-2025
2809,281,12,311,1405.05,2028.26,193818.31,18-08-2025
2810,281,59,119,2627.17,2983.56,42410.41,18-08-2025
2811,281,33,351,1569.94,2142.27,200887.83,18-08-2025
2812,281,54,387,2253.81,2298.08,17132.49,18-08-2025
2813,281,34,205,898.8,1246.74,71327.7,18-08-2025
2814,282,142,478,1699.03,1775.92,36753.42,18-08-2025
2815,282,291,250,1150.26,1068.18,-20520,18-08-2025
2816,282,204,437,2509.17,3624.17,487255,18-08-2025
2817,282,163,458,1793.24,2217.93,194508.02,18-08-2025
2818,282,43,31,387,523,4216,18-08-2025
2819,282,116,290,2629.82,3067.35,126883.7,18-08-2025
2820,282,133,147,707.54,682.12,-3736.74,18-08-2025
2821,282,214,337,1524.72,2137.56,206527.08,18-08-2025
2822,282,252,354,1404.99,1992.38,207936.06,18-08-2025
2823,282,176,105,604.68,712.13,11282.25,18-08-2025
2824,282,61,148,2898.16,2559.27,-50155.72,18-08-2025
2825,282,82,206,2364.92,1996.57,-75880.1,18-08-2025
2826,283,151,444,2163.92,2968.26,357126.96,18-08-2025
2827,283,21,405,1360.46,1668.83,124889.85,18-08-2025
2828,283,49,118,793.95,1073.29,32962.12,18-08-2025
2829,283,107,47,523.56,723.79,9410.81,18-08-2025
2830,283,164,364,1198.79,1262.86,23321.48,18-08-2025
2831,283,148,363,2729.12,2602.94,-45803.34,18-08-2025
2832,283,77,278,2919.71,2406.75,-142602.88,18-08-2025
2833,283,297,75,1858.87,1990.06,9839.25,18-08-2025
2834,283,290,463,2861.93,2418.04,-205521.07,18-08-2025
2835,283,89,279,1556.13,1691.8,37851.93,18-08-2025
2836,283,272,68,2042.49,2951.25,61795.68,18-08-2025
2837,284,236,368,2845.75,3815.15,356739.2,18-08-2025
2838,284,148,43,2479.88,2537.79,2490.13,18-08-2025
2839,284,25,332,2053.82,3009.31,317222.68,18-08-2025
2840,284,36,312,2685.54,2509.52,-54918.24,18-08-2025
2841,284,225,314,545.17,511.25,-10650.88,18-08-2025
2842,284,206,213,2374.79,3324.5,202288.23,18-08-2025
2843,284,216,478,93.37,119.88,12671.78,18-08-2025
2844,284,86,237,1351.06,1107.9,-57628.92,18-08-2025
2845,284,167,246,1816.33,1937.99,29928.36,18-08-2025
2846,284,61,395,1224.76,1213.99,-4254.15,18-08-2025
2847,284,261,162,758.8,1135.12,60963.84,18-08-2025
2848,285,165,410,2236.12,2812.35,236254.3,18-08-2025
2849,285,161,285,2623.34,2650.32,7689.3,18-08-2025
2850,285,231,370,2170.14,1886.12,-105087.4,18-08-2025
2851,285,70,236,2326.04,2869.97,128367.48,18-08-2025
2852,285,69,230,2320.6,3289.72,222897.6,18-08-2025
2853,285,195,153,1165.08,976.92,-28788.48,18-08-2025
2854,285,265,27,1174.21,1666.04,13279.41,18-08-2025
2855,285,97,336,2383.67,2990.44,203874.72,18-08-2025
2856,285,249,318,131.31,166.83,11295.36,18-08-2025
2857,286,253,278,654.68,786.17,36554.22,18-08-2025
2858,286,189,18,1624.54,1706.29,1471.5,18-08-2025
2859,286,124,378,2600.5,2588.84,-4407.48,18-08-2025
2860,286,199,274,328.79,390.53,16916.76,18-08-2025
2861,286,87,202,771.32,974.69,41080.74,18-08-2025
2862,286,213,485,162.63,174.94,5970.35,18-08-2025
2863,286,256,466,1214.04,1447.34,108717.8,18-08-2025
2864,286,152,436,2924.08,2785.12,-60586.56,18-08-2025
2865,286,97,403,2717.81,3403.21,276216.2,18-08-2025
2866,286,212,30,972.05,1183.17,6333.6,18-08-2025
2867,286,150,223,122.15,112.05,-2252.3,18-08-2025
2868,286,237,273,1953.08,1686.18,-72863.7,18-08-2025
2869,286,55,195,1586.23,2266.86,132722.85,18-08-2025
2870,287,261,235,1668.6,1573.44,-22362.6,18-08-2025
2871,287,167,98,2225.03,3274.6,102857.86,18-08-2025
2872,287,262,402,2219.03,2240.14,8486.22,18-08-2025
2873,287,81,27,2658.35,2178.55,-12954.6,18-08-2025
2874,287,24,77,1570.3,2125.71,42766.57,18-08-2025
2875,287,225,389,2662.85,2582.25,-31353.4,18-08-2025
2876,287,260,177,2631.1,2263.23,-65112.99,18-08-2025
2877,288,51,492,693.72,836.7,70346.16,18-08-2025
2878,288,154,165,1999.26,2755.43,124768.05,18-08-2025
2879,288,42,368,932.02,1154.14,81740.16,18-08-2025
2880,288,298,90,1895.51,1970.85,6780.6,18-08-2025
2881,288,213,57,1217.27,1733.25,29410.86,18-08-2025
2882,288,288,284,1901.91,2354.21,128453.2,18-08-2025
2883,288,224,360,1524.05,1578.78,19702.8,18-08-2025
2884,288,7,254,1493.25,1753.1,66001.9,18-08-2025
2885,288,124,268,2272.34,3059.36,210921.36,18-08-2025
2886,288,82,482,483.28,689.3,99301.64,18-08-2025
2887,288,218,339,1604.64,2327.88,245178.36,18-08-2025
2888,288,254,258,1617.16,2201.32,150713.28,18-08-2025
2889,288,245,214,2529.17,3220.93,148036.64,18-08-2025
2890,288,16,468,2248.16,2805.81,260980.2,18-08-2025
2891,288,233,388,602.96,902.51,116225.4,18-08-2025
2892,289,265,107,821.07,942.87,13032.6,18-08-2025
2893,289,263,127,1025.49,1275.37,31734.76,18-08-2025
2894,289,113,436,1320.32,1139.06,-79029.36,18-08-2025
2895,289,92,179,707.46,942.79,42124.07,18-08-2025
2896,289,58,344,2875.54,3254.63,130406.96,18-08-2025
2897,289,278,203,647.51,682.17,7035.98,18-08-2025
2898,289,195,24,304.06,404.09,2400.72,18-08-2025
2899,290,198,89,1887.79,2256.03,32773.36,18-08-2025
2900,290,256,140,1928.74,2478.55,76973.4,18-08-2025
2901,290,73,169,2395.63,2580.21,31194.02,18-08-2025
2902,290,203,68,166.02,176.41,706.52,18-08-2025
2903,290,129,254,2112.14,2137.53,6449.06,18-08-2025
2904,290,9,262,2198.75,2416.56,57066.22,18-08-2025
2905,290,119,186,2285.94,2219.81,-12300.18,18-08-2025
2906,290,106,290,2294.3,1979.56,-91274.6,18-08-2025
2907,291,256,132,1082.23,1204.88,16189.8,18-08-2025
2908,291,155,493,181.28,262,39794.96,18-08-2025
2909,291,236,370,2538.15,2339.91,-73348.8,18-08-2025
2910,291,244,428,766.4,825.38,25243.44,18-08-2025
2911,291,193,20,2649.57,2175.36,-9484.2,18-08-2025
2912,292,20,337,200.55,166.15,-11592.8,18-08-2025
2913,292,91,81,1324.21,1686.46,29342.25,18-08-2025
2914,292,204,262,2897.46,3189.91,76621.9,18-08-2025
2915,292,145,35,699.57,878.07,6247.5,18-08-2025
2916,292,206,95,2219.16,2446.37,21584.95,18-08-2025
2917,292,243,319,1365.11,1891.15,167806.76,18-08-2025
2918,292,34,481,1904.79,2537.16,304169.97,18-08-2025
2919,293,10,418,2491.84,2363.77,-53533.26,18-08-2025
2920,293,265,158,1167.11,1724.1,88004.42,18-08-2025
2921,293,128,308,2912.92,3769.91,263952.92,18-08-2025
2922,293,176,463,1083.47,1526.64,205187.71,18-08-2025
2923,293,174,455,561.03,493.37,-30785.3,18-08-2025
2924,294,199,144,300.46,444.6,20756.16,18-08-2025
2925,294,55,84,2577.24,2468.5,-9134.16,18-08-2025
2926,294,1,397,539.71,576.06,14430.95,18-08-2025
2927,294,23,388,2378.11,3511.24,439654.44,18-08-2025
2928,294,32,94,2644.77,3417.35,72622.52,18-08-2025
2929,294,59,146,2416.44,2626.72,30700.88,18-08-2025
2930,294,240,414,214.07,306.97,38460.6,18-08-2025
2931,294,179,106,794.25,884.44,9560.14,18-08-2025
2932,294,147,178,871.52,1224.12,62762.8,18-08-2025
2933,294,285,59,171.49,242.45,4186.64,18-08-2025
2934,294,216,280,1831.24,1487.6,-96219.2,18-08-2025
2935,294,272,177,150.01,189.85,7051.68,18-08-2025
2936,294,176,187,1539.31,1459.16,-14988.05,18-08-2025
2937,295,153,471,489,563.05,34877.55,18-08-2025
2938,295,102,465,306.56,327.17,9583.65,18-08-2025
2939,295,34,174,1730.55,2250.1,90401.7,18-08-2025
2940,295,21,327,87.91,78.11,-3204.6,18-08-2025
2941,295,112,100,1601.39,1948.76,34737,18-08-2025
2942,295,254,402,1925.5,2160.38,94421.76,18-08-2025
2943,295,297,373,996.54,833.43,-60840.03,18-08-2025
2944,295,194,75,2004.82,2213.6,15658.5,18-08-2025
2945,295,98,474,1319.21,1769.37,213375.84,18-08-2025
2946,295,109,447,2137.3,2170.15,14683.95,18-08-2025
2947,295,296,154,2780.96,2546.97,-36034.46,18-08-2025
2948,295,206,473,2628.92,3110.43,227754.23,18-08-2025
2949,296,196,270,325.92,376.88,13759.2,18-08-2025
2950,296,24,53,449.34,537.94,4695.8,18-08-2025
2951,296,130,87,501.26,528.78,2394.24,18-08-2025
2952,296,271,111,917.23,1335.69,46449.06,18-08-2025
2953,296,86,203,1091.13,1214.72,25088.77,18-08-2025
2954,296,41,314,1972.98,2697.06,227361.12,18-08-2025
2955,296,244,419,304.15,427.54,51700.41,18-08-2025
2956,296,137,283,1301.63,1463.29,45749.78,18-08-2025
2957,296,55,248,2501.84,3124.3,154370.08,18-08-2025
2958,296,201,126,628.79,802.86,21932.82,18-08-2025
2959,296,142,428,605.78,571.23,-14787.4,18-08-2025
2960,296,83,164,519.25,765.78,40430.92,18-08-2025
2961,296,122,376,2765.28,2905.26,52632.48,18-08-2025
2962,297,236,30,2374.18,3519.37,34355.7,18-08-2025
2963,297,268,499,2933.86,4230.95,647247.91,18-08-2025
2964,297,171,415,1068.2,1389.21,133219.15,18-08-2025
2965,297,168,215,356.56,425.87,14901.65,18-08-2025
2966,297,300,103,1171.74,1351.68,18533.82,18-08-2025
2967,297,179,220,1850.54,1727.33,-27106.2,18-08-2025
2968,297,138,377,469.03,477.78,3298.75,18-08-2025
2969,297,196,433,1636.51,1433.17,-88046.22,18-08-2025
2970,297,237,167,700.49,801.45,16860.32,18-08-2025
2971,297,299,253,2266.52,1964.57,-76393.35,18-08-2025
2972,297,228,171,2981.15,4013.31,176499.36,18-08-2025
2973,297,190,147,1101.28,1265.37,24121.23,18-08-2025
2974,297,153,321,516.61,599.97,26758.56,18-08-2025
2975,297,8,253,1898.09,2361.6,117268.03,18-08-2025
2976,298,65,453,2932.91,2551.36,-172842.15,18-08-2025
2977,298,67,82,2404.73,2235.99,-13836.68,18-08-2025
2978,298,36,346,215.35,175.36,-13836.54,18-08-2025
2979,298,102,437,2404.5,2563.58,69517.96,18-08-2025
2980,298,274,412,547.52,742.81,80459.48,18-08-2025
2981,298,97,218,1411.59,1410.11,-322.64,18-08-2025
2982,298,282,96,152.27,203.65,4932.48,18-08-2025
2983,298,155,112,290,372.51,9241.12,18-08-2025
2984,299,49,241,807.36,917.07,26440.11,18-08-2025
2985,299,110,353,302.87,362.69,21116.46,18-08-2025
2986,299,42,276,372.8,549.65,48810.6,18-08-2025
2987,299,81,286,2463.4,2234.41,-65491.14,18-08-2025
2988,299,199,411,2259.5,2866.89,249637.29,18-08-2025
2989,299,217,408,1140.06,1312.04,70167.84,18-08-2025
2990,299,238,160,1726.96,1787.56,9696,18-08-2025
2991,299,127,275,1362.52,1773,112882,18-08-2025
2992,299,178,66,2830.45,3455.32,41241.42,18-08-2025
2993,300,125,443,2036.85,2379.68,151873.69,18-08-2025
2994,300,197,324,532.98,611.36,25395.12,18-08-2025
2995,300,169,444,2018.07,2001.76,-7241.64,18-08-2025
2996,300,2,163,745.96,833.53,14273.91,18-08-2025
2997,300,168,348,146.86,163.08,5644.56,18-08-2025
2998,300,212,231,1455.85,2133.83,156613.38,18-08-2025
2999,301,242,448,2466.38,2776.47,138920.32,18-08-2025
3000,301,163,83,1520.57,1926.17,33664.8,18-08-2025
3001,301,256,274,1465.63,1565.62,27397.26,18-08-2025
3002,301,134,365,355.45,363.6,2974.75,18-08-2025
3003,301,67,65,2930.06,3378.57,29153.15,18-08-2025
3004,301,263,492,751.8,872.53,59399.16,18-08-2025
3005,301,64,496,1597.55,1288.7,-153189.6,18-08-2025
3006,301,192,338,2788.01,4114.04,448198.14,18-08-2025
3007,302,116,51,1379.15,2044.84,33950.19,18-08-2025
3008,302,43,92,2840.75,3552.26,65458.92,18-08-2025
3009,302,91,197,2182.17,2953.43,151938.22,18-08-2025
3010,302,152,391,2739.51,2204.96,-209009.05,18-08-2025
3011,302,158,102,1022.2,1223.13,20494.86,18-08-2025
3012,302,189,240,1141.24,1004.5,-32817.6,18-08-2025
3013,302,88,41,2220.84,2979.13,31089.89,18-08-2025
3014,302,246,253,986.56,1342.66,90093.3,18-08-2025
3015,302,281,416,2513.39,3642.68,469784.64,18-08-2025
3016,302,31,492,2972.82,3279,150640.56,18-08-2025
3017,302,102,302,2159.51,2668.03,153573.04,18-08-2025
3018,302,150,384,1067.59,1257.54,72940.8,18-08-2025
3019,303,227,303,1882.97,1587.95,-89391.06,18-08-2025
3020,303,14,168,2357.55,2206.97,-25297.44,18-08-2025
3021,303,72,32,725.58,821.11,3056.96,18-08-2025
3022,303,213,303,1149.88,1585.27,131923.17,18-08-2025
3023,303,92,48,1983.4,2916.33,44780.64,18-08-2025
3024,303,177,135,2810.7,3713.5,121878,18-08-2025
3025,303,284,384,2728.42,3493.29,293710.08,18-08-2025
3026,303,245,476,692.15,685.33,-3246.32,18-08-2025
3027,304,249,59,1409.78,1923.31,30298.27,18-08-2025
3028,304,68,234,541.85,441.01,-23596.56,18-08-2025
3029,304,169,206,1337.69,1325.65,-2480.24,18-08-2025
3030,304,87,292,589.59,662.56,21307.24,18-08-2025
3031,304,261,334,1146.44,1306.42,53433.32,18-08-2025
3032,304,247,399,854.93,1020.35,66002.58,18-08-2025
3033,304,282,199,964.76,814.16,-29969.4,18-08-2025
3034,304,170,378,2749.31,3363.43,232137.36,18-08-2025
3035,304,57,492,1804.25,1868.48,31601.16,18-08-2025
3036,304,64,232,858.53,974.96,27011.76,18-08-2025
3037,304,162,237,1202.25,1611.16,96911.67,18-08-2025
3038,304,54,496,1459.99,2124.88,329785.44,18-08-2025
3039,304,111,131,451.95,556.74,13727.49,18-08-2025
3040,304,254,500,1205.7,1579.61,186955,18-08-2025
3041,304,65,126,2752.12,3554,101036.88,18-08-2025
3042,305,36,350,1522.39,1456.93,-22911,18-08-2025
3043,305,120,250,1492.75,2205.69,178235,18-08-2025
3044,305,271,260,704.68,592.26,-29229.2,18-08-2025
3045,305,143,205,2941.09,2932.77,-1705.6,18-08-2025
3046,305,241,328,2850.56,2468.36,-125361.6,18-08-2025
3047,305,127,72,1259.69,1164.05,-6886.08,18-08-2025
3048,305,169,218,453.77,601.54,32213.86,18-08-2025
3049,305,291,82,2545,3732.48,97373.36,18-08-2025
3050,305,135,257,142.73,142.13,-154.2,18-08-2025
3051,305,267,373,2256.63,2010.99,-91623.72,18-08-2025
3052,305,55,457,2815.33,3511.04,317939.47,18-08-2025
3053,305,138,315,473.12,622.92,47187,18-08-2025
3054,306,75,471,2524.49,2027.9,-233893.89,18-08-2025
3055,306,22,179,1449,1982.6,95514.4,18-08-2025
3056,306,219,333,1735.9,1520.63,-71684.91,18-08-2025
3057,306,15,180,1993.05,2825.5,149841,18-08-2025
3058,306,53,239,1873.11,1932.19,14120.12,18-08-2025
3059,306,239,383,388.46,457.77,26545.73,18-08-2025
3060,306,256,314,1443.34,1902.65,144223.34,18-08-2025
3061,307,186,272,1334.77,1788.56,123430.88,18-08-2025
3062,307,222,449,668.52,896.93,102556.09,18-08-2025
3063,307,244,40,1151.58,1459.7,12324.8,18-08-2025
3064,307,164,326,94.39,96.3,622.66,18-08-2025
3065,307,61,463,1637.64,1740.83,47776.97,18-08-2025
3066,307,284,238,1041.26,906.24,-32134.76,18-08-2025
3067,307,176,326,2445.83,2804.64,116972.06,18-08-2025
3068,307,93,92,1347.77,1281.69,-6079.36,18-08-2025
3069,307,119,253,1001.63,982.86,-4748.81,18-08-2025
3070,307,155,182,907.62,1294.47,70406.7,18-08-2025
3071,307,16,294,690.84,716.74,7614.6,18-08-2025
3072,307,127,456,2887.1,2335.24,-251648.16,18-08-2025
3073,307,236,336,1171.04,1639.21,157305.12,18-08-2025
3074,307,252,281,228.47,255.14,7494.27,18-08-2025
3075,307,289,167,1399.59,1631.6,38745.67,18-08-2025
3076,308,141,24,1846.46,2486.34,15357.12,18-08-2025
3077,308,53,108,1377.47,1244.04,-14410.44,18-08-2025
3078,308,207,277,1475.7,1435.88,-11030.14,18-08-2025
3079,308,148,436,225.44,337.22,48736.08,18-08-2025
3080,308,63,271,1975.2,2109.33,36349.23,18-08-2025
3081,308,8,121,1196.37,1381.3,22376.53,18-08-2025
3082,309,4,93,159.91,142.67,-1603.32,18-08-2025
3083,309,175,161,340.16,364.51,3920.35,18-08-2025
3084,309,125,223,2009.78,1786.9,-49702.24,18-08-2025
3085,309,218,292,2090.83,2749.26,192261.56,18-08-2025
3086,309,121,230,2078.27,2793.51,164505.2,18-08-2025
3087,309,271,266,309.72,343.93,9099.86,18-08-2025
3088,309,17,473,2877.63,2973.03,45124.2,18-08-2025
3089,309,163,36,1800.22,2386.79,21116.52,18-08-2025
3090,309,135,424,325.57,454.8,54793.52,18-08-2025
3091,309,32,410,1326.7,1637.82,127559.2,18-08-2025
3092,309,233,409,2524.16,3440.84,374922.12,18-08-2025
3093,309,132,444,2823.74,2525.6,-132374.16,18-08-2025
3094,310,109,59,2488.52,2078.83,-24171.71,18-08-2025
3095,310,137,102,313.95,468.43,15756.96,18-08-2025
3096,310,186,341,179.54,182.99,1176.45,18-08-2025
3097,310,134,72,2754.06,2800.3,3329.28,18-08-2025
3098,310,185,259,1008.46,1258.45,64747.41,18-08-2025
3099,310,69,288,2172.93,3114.49,271169.28,18-08-2025
3100,310,253,309,1746.46,2021.23,84903.93,18-08-2025
3101,310,35,131,1491,2126.38,83234.78,18-08-2025
3102,310,299,404,404.97,598.09,78020.48,18-08-2025
3103,310,184,155,1681.13,2331.75,100846.1,18-08-2025
3104,310,267,60,2092.5,3067.3,58488,18-08-2025
3105,310,231,47,635.84,933.47,13988.61,18-08-2025
3106,310,140,66,599.5,635.48,2374.68,18-08-2025
3107,310,152,492,2425.43,2826.07,197114.88,18-08-2025
3108,310,183,56,815.65,1192.3,21092.4,18-08-2025
3109,311,67,434,2692.22,2769.12,33374.6,18-08-2025
3110,311,126,377,2235.01,1957.67,-104557.18,18-08-2025
3111,311,204,421,2075.74,2254.16,75114.82,18-08-2025
3112,311,273,492,133.71,109.43,-11945.76,18-08-2025
3113,311,193,253,1528.96,1639.84,28052.64,18-08-2025
3114,311,171,95,863.33,702.46,-15282.65,18-08-2025
3115,311,99,72,2006.01,1852.49,-11053.44,18-08-2025
3116,311,155,67,769.18,888.47,7992.43,18-08-2025
3117,311,92,486,2608.17,3373.31,371858.04,18-08-2025
3118,311,198,304,2173.37,2304.14,39754.08,18-08-2025
