Trade_ID,User_ID,Stock_ID,Order_Type,Order_Mode,Trade_Date,Trade_Time,Quantity,Price_Per_Share,Total_Value,BrokerageFee,Exchange,Sector,Trade_Status,Settlement_Date,Currency,StopLoss,Target_Price,Holding_Type
1787,247,112,Buy,StopLoss,30-09-2024,17:37:18,36,2860.34,102972.24,71.08,NSE,Pharma,Executed,13-11-2024,INR,2822.6,2894.03,F&O
1788,173,293,Buy,Market,08-02-2025,17:10:11,338,2661.99,899752.62,64.05,BSE,FMCG,Executed,27-01-2025,INR,2621.49,2710.97,Intraday
1789,80,82,Sell,StopLoss,13-10-2024,11:18:14,357,331.24,118252.68,93.38,BSE,Energy,Executed,15-12-2024,INR,284.47,368.09,Intraday
1790,454,195,Sell,Market,13-09-2024,05:02:54,276,126.41,34889.16,75.35,NSE,Banking,Cancelled,02-02-2025,INR,113.53,138.14,F&O
1791,170,289,Sell,Limit,26-07-2025,16:37:57,427,4986.68,2129312.36,65.55,BSE,FMCG,Pending,01-05-2025,INR,4941.64,4997.71,Intraday
1792,62,3,Buy,Market,05-10-2024,15:11:35,268,4259.78,1141621.04,66.01,NSE,Banking,Pending,21-10-2024,INR,4215.03,4302.67,Delivery
1793,200,295,Sell,Limit,22-12-2024,04:55:47,140,1174.21,164389.4,11.88,BSE,Pharma,Executed,06-07-2025,INR,1133.43,1191.02,Intraday
1794,79,183,Sell,StopLoss,25-05-2025,15:45:18,593,1470.19,871822.67,39.48,BSE,Auto,Cancelled,31-10-2024,INR,1433.3,1477.35,F&O
1795,318,166,Sell,Market,10-04-2025,02:45:54,671,4312.46,2893660.66,69.27,BSE,Banking,Pending,20-02-2025,INR,4265.42,4359.37,Delivery
1796,358,57,Buy,Market,02-02-2025,01:37:56,18,4317.44,77713.92,8.17,NSE,Pharma,Executed,01-03-2025,INR,4300.08,4328.13,F&O
1797,305,48,Buy,Market,30-07-2025,14:11:40,393,933.67,366932.31,85.65,NSE,IT,Executed,24-08-2024,INR,897.54,970.41,Intraday
1798,99,296,Sell,Limit,13-10-2024,21:04:16,862,2775.77,2392713.74,51.31,BSE,FMCG,Cancelled,27-07-2025,INR,2764.39,2819.58,Intraday
1799,477,293,Buy,Market,14-10-2024,19:04:47,757,2884.97,2183922.29,9.91,BSE,FMCG,Cancelled,16-04-2025,INR,2874.95,2920.35,Delivery
1800,205,238,Sell,Market,09-01-2025,12:47:22,633,1645.98,1041905.34,51.66,BSE,Energy,Cancelled,14-08-2025,INR,1626.23,1693.67,Intraday
1801,294,84,Sell,Limit,28-06-2025,10:20:54,107,2137.43,228705.01,13.13,NSE,FMCG,Executed,08-02-2025,INR,2091.5,2162.9,Delivery
1802,386,14,Buy,StopLoss,23-10-2024,12:19:42,264,4034.61,1065137.04,61.83,NSE,Pharma,Executed,09-01-2025,INR,4002.93,4060.25,Delivery
1803,458,158,Buy,StopLoss,21-06-2025,11:12:40,507,2797.13,1418144.91,45.02,BSE,Energy,Cancelled,08-11-2024,INR,2788.06,2839.73,F&O
1804,125,208,Sell,Limit,15-07-2025,14:49:56,807,2827.08,2281453.56,75.99,NSE,Banking,Pending,15-10-2024,INR,2819.47,2833.06,Intraday
1805,5,243,Sell,StopLoss,26-03-2025,01:22:55,857,1832.37,1570341.09,74,BSE,FMCG,Executed,29-01-2025,INR,1800.96,1851.86,Delivery
1806,268,188,Sell,Market,25-03-2025,03:05:15,80,4978.99,398319.2,83.02,NSE,FMCG,Pending,23-09-2024,INR,4969.01,5004.32,Delivery
1807,125,210,Sell,StopLoss,19-03-2025,00:17:11,288,571.92,164712.96,84.58,BSE,FMCG,Executed,09-05-2025,INR,540.8,603.22,Delivery
1808,59,12,Buy,StopLoss,25-03-2025,03:33:14,832,264.57,220122.24,14.61,NSE,IT,Cancelled,26-01-2025,INR,241.92,299.19,Intraday
1809,32,259,Sell,Limit,13-03-2025,01:09:38,721,4090.58,2949308.18,9.77,BSE,Auto,Executed,23-04-2025,INR,4070.32,4124.56,F&O
1810,362,43,Sell,StopLoss,04-09-2024,14:12:10,66,3388.95,223670.7,83.45,NSE,IT,Pending,15-03-2025,INR,3370.5,3428.04,Delivery
1811,464,123,Sell,Limit,06-06-2025,23:17:37,792,3622.03,2868647.76,12.34,NSE,IT,Executed,09-03-2025,INR,3592.63,3669.74,F&O
1812,257,158,Sell,Limit,02-02-2025,08:11:35,189,3853.87,728381.43,58.09,BSE,Energy,Executed,09-08-2025,INR,3811.77,3863.31,Delivery
1813,415,55,Buy,Limit,07-05-2025,09:52:22,239,1209.56,289084.84,55.24,BSE,FMCG,Pending,12-08-2025,INR,1164.13,1258.16,Delivery
1814,156,257,Buy,Limit,31-05-2025,17:31:58,934,2981.81,2785010.54,54.18,NSE,Energy,Pending,24-03-2025,INR,2964.54,3029.87,Delivery
1815,212,167,Sell,StopLoss,29-07-2025,06:16:18,406,900.19,365477.14,91.37,BSE,Banking,Cancelled,04-03-2025,INR,869.44,923.86,F&O
1816,400,239,Buy,Limit,02-11-2024,02:56:14,800,4296.56,3437248,55.7,NSE,Auto,Executed,01-07-2025,INR,4266.05,4315.27,Intraday
1817,364,277,Sell,StopLoss,22-05-2025,18:43:19,852,399.69,340535.88,30.19,BSE,Energy,Pending,28-06-2025,INR,352.06,426.11,Intraday
1818,422,288,Buy,StopLoss,29-06-2025,04:56:54,880,3409.38,3000254.4,94.99,BSE,FMCG,Cancelled,10-09-2024,INR,3375.34,3450.95,F&O
1819,290,269,Sell,StopLoss,13-05-2025,14:03:52,911,4712.11,4292732.21,18.81,NSE,Pharma,Pending,20-08-2024,INR,4686.28,4759.61,Intraday
1820,495,168,Buy,Market,13-04-2025,06:35:33,571,901.87,514967.77,93.31,BSE,Banking,Cancelled,05-04-2025,INR,878.82,912.55,Intraday
1821,486,72,Buy,Market,26-04-2025,01:01:06,94,2772.96,260658.24,9.58,BSE,Auto,Executed,08-06-2025,INR,2743.19,2781.04,Delivery
1822,254,222,Sell,StopLoss,17-08-2025,03:24:02,521,1872.86,975760.06,51.9,BSE,Pharma,Cancelled,04-05-2025,INR,1866.74,1920.38,Intraday
1823,20,217,Buy,Limit,21-10-2024,23:24:26,822,2169.33,1783189.26,88.71,BSE,Energy,Executed,18-12-2024,INR,2157.39,2210.04,F&O
1824,208,47,Sell,StopLoss,17-03-2025,04:24:46,617,418.72,258350.24,81.53,NSE,FMCG,Cancelled,07-11-2024,INR,398.15,444.98,Intraday
1825,343,162,Buy,Limit,29-08-2024,11:26:07,429,4792,2055768,80.1,BSE,FMCG,Pending,04-12-2024,INR,4780.11,4823.16,Delivery
1826,330,277,Buy,Market,01-01-2025,18:56:58,459,3094.3,1420283.7,9.46,BSE,Energy,Cancelled,13-01-2025,INR,3076.94,3127.53,Delivery
1827,285,203,Sell,Limit,21-12-2024,23:13:17,780,3333.19,2599888.2,82.68,BSE,Energy,Cancelled,28-08-2024,INR,3324.02,3359.99,F&O
1828,148,249,Sell,StopLoss,26-08-2024,08:56:27,532,1071.17,569862.44,46.97,NSE,IT,Pending,24-11-2024,INR,1032.3,1109.1,Delivery
1829,446,58,Buy,StopLoss,10-03-2025,18:35:46,629,939.55,590976.95,87.99,NSE,IT,Pending,28-02-2025,INR,892.89,984.83,Intraday
1830,160,268,Buy,Market,29-07-2025,04:25:17,505,4592.67,2319298.35,48.21,BSE,Energy,Executed,18-01-2025,INR,4553.68,4615.88,F&O
1831,212,240,Sell,StopLoss,06-03-2025,06:10:17,624,723.34,451364.16,11.53,BSE,FMCG,Pending,05-07-2025,INR,716.99,759.48,Delivery
1832,273,11,Buy,Market,26-08-2024,15:08:45,860,820.04,705234.4,69.17,BSE,FMCG,Executed,17-10-2024,INR,814.02,831.7,Delivery
1833,75,42,Sell,StopLoss,23-01-2025,08:31:08,436,1447.95,631306.2,74.8,NSE,Auto,Pending,20-09-2024,INR,1413.19,1490.67,Intraday
1834,323,194,Sell,Market,24-09-2024,17:59:30,330,3185.22,1051122.6,28.59,BSE,Auto,Executed,21-04-2025,INR,3152.43,3215.19,Delivery
1835,143,13,Buy,StopLoss,14-03-2025,19:16:46,610,3835.86,2339874.6,39.49,BSE,IT,Pending,31-10-2024,INR,3828.88,3855.67,Intraday
1836,220,41,Sell,Limit,14-08-2025,01:11:27,667,4399.65,2934566.55,53.15,BSE,Energy,Executed,24-12-2024,INR,4357,4419.01,F&O
1837,198,153,Buy,StopLoss,01-06-2025,20:44:11,255,3983.78,1015863.9,40.63,NSE,FMCG,Pending,25-03-2025,INR,3973.47,4022.33,Intraday
1838,29,148,Sell,Market,30-12-2024,22:38:13,267,4006.02,1069607.34,9.34,NSE,IT,Pending,24-12-2024,INR,3989.23,4032.33,Delivery
1839,128,35,Buy,Limit,25-11-2024,20:00:20,779,655.08,510307.32,82.43,BSE,Auto,Cancelled,09-05-2025,INR,631.12,667.81,Delivery
1840,408,165,Sell,Market,13-01-2025,03:41:50,888,2993.34,2658085.92,91.64,NSE,IT,Pending,01-12-2024,INR,2984.17,3021.84,F&O
1841,73,53,Sell,StopLoss,31-08-2024,05:36:17,849,3478.13,2952932.37,55.94,BSE,IT,Executed,13-09-2024,INR,3454.47,3518.47,F&O
1842,463,23,Buy,Limit,30-06-2025,19:28:38,794,762.02,605043.88,88.32,BSE,Energy,Executed,12-07-2025,INR,755.37,772.31,Delivery
1843,335,201,Sell,Market,30-01-2025,06:01:36,258,1508.82,389275.56,11.79,NSE,IT,Executed,15-09-2024,INR,1480.37,1545.83,F&O
1844,405,195,Buy,Limit,12-08-2025,08:48:07,821,3719.73,3053898.33,84.13,NSE,Banking,Cancelled,15-06-2025,INR,3705.08,3747.61,Delivery
1845,263,124,Sell,Limit,11-08-2025,04:00:59,559,3872.04,2164470.36,39.98,BSE,IT,Cancelled,09-06-2025,INR,3846.9,3881.68,Intraday
1846,376,71,Buy,Limit,15-10-2024,09:07:41,147,3577.54,525898.38,76.47,BSE,Pharma,Cancelled,29-11-2024,INR,3552.43,3600.48,Intraday
1847,274,282,Sell,Market,19-09-2024,14:53:26,160,3950.63,632100.8,41.54,BSE,Energy,Pending,25-05-2025,INR,3917.72,3962.82,Intraday
1848,381,60,Sell,Limit,04-03-2025,01:04:11,976,2875.3,2806292.8,47.12,BSE,Auto,Pending,21-04-2025,INR,2831.95,2919.93,Intraday
1849,133,124,Buy,Market,15-11-2024,04:00:59,644,4414.83,2843150.52,6.75,BSE,IT,Cancelled,23-10-2024,INR,4407.49,4439.46,Delivery
1850,498,99,Sell,Market,31-07-2025,05:15:49,159,2190.97,348364.23,86.93,BSE,IT,Pending,06-10-2024,INR,2142.07,2198.34,F&O
1851,255,208,Sell,Limit,24-04-2025,22:09:36,714,385.94,275561.16,22.88,NSE,Banking,Cancelled,31-08-2024,INR,379.03,426.85,F&O
1852,337,123,Buy,Limit,25-01-2025,06:19:15,23,4703.05,108170.15,34.4,NSE,IT,Cancelled,24-05-2025,INR,4675.36,4720.21,F&O
1853,369,18,Buy,Limit,26-12-2024,12:45:00,603,4499.89,2713433.67,55.37,BSE,Auto,Executed,04-09-2024,INR,4466.12,4528.37,Intraday
1854,475,185,Buy,Limit,16-10-2024,23:23:58,212,961.38,203812.56,37.31,NSE,Pharma,Pending,31-05-2025,INR,932.34,968.47,F&O
1855,422,71,Buy,Limit,28-11-2024,21:07:32,151,464.96,70208.96,36.13,BSE,Pharma,Pending,05-09-2024,INR,445.94,494.35,Delivery
1856,70,298,Sell,Market,09-11-2024,07:17:04,445,1812.1,806384.5,69.44,NSE,Energy,Executed,30-12-2024,INR,1772.62,1817.11,Delivery
1857,477,113,Buy,Limit,26-08-2024,04:18:14,2,4500.1,9000.2,66.7,BSE,FMCG,Executed,12-11-2024,INR,4465.82,4514.45,Intraday
1858,185,259,Buy,Limit,10-12-2024,03:44:03,516,87.74,45273.84,49.71,BSE,Auto,Pending,30-09-2024,INR,64.33,124.73,Delivery
1859,481,219,Buy,Market,11-08-2025,06:37:12,100,1398.07,139807,56.75,BSE,FMCG,Cancelled,16-08-2025,INR,1355.28,1435.76,F&O
1860,198,57,Buy,Market,18-11-2024,05:43:47,659,3233.72,2131021.48,99.11,NSE,Pharma,Pending,13-07-2025,INR,3217.37,3282.32,F&O
1861,157,157,Sell,Limit,05-11-2024,20:59:42,482,3618.78,1744251.96,17.96,BSE,Auto,Pending,29-01-2025,INR,3570.85,3663.16,Intraday
1862,301,4,Buy,StopLoss,20-06-2025,23:59:28,598,2983.16,1783929.68,16.54,BSE,FMCG,Cancelled,19-04-2025,INR,2949.04,2991.81,Intraday
1863,72,278,Buy,StopLoss,16-06-2025,20:45:39,702,1079.61,757886.22,34.01,NSE,Auto,Pending,31-10-2024,INR,1069.91,1128.76,F&O
1864,453,255,Sell,Market,15-11-2024,01:30:36,541,140.44,75978.04,54.72,NSE,Energy,Pending,30-05-2025,INR,107.16,160.77,Intraday
1865,17,100,Buy,StopLoss,13-10-2024,01:13:43,868,809.22,702402.96,11.81,NSE,Energy,Pending,29-11-2024,INR,764.57,824.71,F&O
1866,169,76,Sell,StopLoss,04-07-2025,12:19:26,158,1987.56,314034.48,20.53,BSE,Auto,Pending,03-09-2024,INR,1972.56,2002.48,F&O
1867,435,195,Sell,Limit,22-06-2025,21:58:45,900,813.97,732573,40.52,NSE,Banking,Cancelled,16-08-2025,INR,785.58,845.98,Delivery
1868,53,235,Sell,Market,09-04-2025,08:28:02,929,1713.68,1592008.72,88.21,NSE,FMCG,Executed,17-11-2024,INR,1687.81,1719.27,Delivery
1869,319,228,Sell,Limit,10-10-2024,08:37:34,986,1800.02,1774819.72,36.97,BSE,Banking,Pending,02-06-2025,INR,1783.06,1820.71,Delivery
1870,444,62,Sell,StopLoss,24-12-2024,16:48:17,26,578.44,15039.44,70.27,NSE,Energy,Pending,02-03-2025,INR,546.36,586.22,Delivery
1871,248,105,Sell,Market,02-10-2024,00:51:39,995,1674.56,1666187.2,73.72,NSE,IT,Cancelled,15-02-2025,INR,1644.8,1711.37,Delivery
1872,286,194,Buy,Market,08-04-2025,01:34:20,704,3305.33,2326952.32,13.51,BSE,Auto,Pending,21-03-2025,INR,3269.32,3341.16,F&O
1873,225,285,Buy,Limit,22-04-2025,20:49:08,31,4045.52,125411.12,64.54,BSE,Auto,Cancelled,08-10-2024,INR,4005.82,4051.26,Delivery
1874,244,211,Buy,Market,14-03-2025,20:29:12,768,3750.56,2880430.08,58.75,NSE,Auto,Cancelled,25-06-2025,INR,3729.87,3781.83,Intraday
1875,69,15,Buy,StopLoss,08-09-2024,05:28:59,520,4719.72,2454254.4,31.14,BSE,Pharma,Pending,28-12-2024,INR,4673.7,4744.12,Delivery
1876,482,65,Buy,Limit,24-09-2024,22:22:57,448,58.47,26194.56,83.59,NSE,Energy,Executed,06-11-2024,INR,28.47,77.78,Delivery
1877,274,295,Sell,Market,27-09-2024,03:31:26,686,73.06,50119.16,91.63,BSE,Pharma,Executed,09-07-2025,INR,35.69,102.22,Intraday
1878,126,23,Sell,StopLoss,08-09-2024,23:42:54,802,3423.87,2745943.74,98.77,BSE,Energy,Cancelled,14-06-2025,INR,3410.96,3440.45,Intraday
1879,38,6,Buy,Market,12-11-2024,03:58:16,803,1582.34,1270619.02,63.09,NSE,IT,Executed,18-06-2025,INR,1573.99,1613.5,Intraday
1880,247,1,Sell,Market,06-09-2024,12:21:16,564,2603.08,1468137.12,20.67,BSE,IT,Executed,10-11-2024,INR,2569.41,2649.59,F&O
1881,323,190,Sell,Limit,15-04-2025,15:47:19,613,3984.4,2442437.2,15.21,BSE,Banking,Pending,31-08-2024,INR,3934.7,4029.77,Intraday
1882,50,222,Sell,Market,22-03-2025,09:38:09,761,2386.07,1815799.27,10.96,BSE,Pharma,Pending,11-04-2025,INR,2374.55,2392.23,F&O
1883,176,230,Sell,Limit,29-08-2024,09:27:17,271,2962.02,802707.42,23.97,BSE,Pharma,Executed,27-05-2025,INR,2937.04,2969.55,F&O
1884,334,231,Buy,Market,06-06-2025,16:33:59,984,4132.97,4066842.48,65.32,BSE,Pharma,Executed,28-09-2024,INR,4098.43,4149.99,Delivery
1885,200,142,Sell,Market,28-04-2025,00:18:59,864,3644.28,3148657.92,46.85,BSE,Energy,Executed,06-10-2024,INR,3617.68,3670.32,Delivery
1886,2,238,Buy,StopLoss,18-10-2024,04:51:39,181,2988.19,540862.39,92.33,BSE,Energy,Executed,18-06-2025,INR,2974.17,3005.99,Intraday
1887,133,140,Buy,Limit,09-08-2025,16:38:12,580,198.89,115356.2,27,NSE,Auto,Pending,10-09-2024,INR,171.81,238.32,F&O
1888,182,4,Buy,StopLoss,17-01-2025,06:28:44,708,4950.98,3505293.84,16.92,BSE,FMCG,Cancelled,24-01-2025,INR,4930.15,4957.68,F&O
1889,47,206,Sell,StopLoss,18-08-2025,01:47:16,325,1774.54,576725.5,34.11,BSE,Pharma,Pending,12-08-2025,INR,1729.81,1784.8,F&O
1890,13,89,Sell,StopLoss,09-04-2025,15:56:13,680,4197.26,2854136.8,44.26,NSE,FMCG,Cancelled,28-11-2024,INR,4165.27,4242.76,Delivery
1891,364,197,Sell,StopLoss,29-12-2024,14:58:13,880,71.68,63078.4,53.16,NSE,IT,Pending,17-11-2024,INR,52.67,81.86,Intraday
1892,14,248,Buy,StopLoss,04-02-2025,11:08:38,412,750.84,309346.08,43.88,BSE,Auto,Pending,27-09-2024,INR,719.62,775.13,Intraday
1893,329,101,Sell,Market,21-11-2024,19:51:13,384,542.91,208477.44,98.91,NSE,Pharma,Cancelled,06-02-2025,INR,515.71,548.79,Intraday
1894,336,8,Sell,StopLoss,18-06-2025,17:54:58,912,2658.15,2424232.8,38.49,BSE,FMCG,Pending,02-12-2024,INR,2641.15,2668.11,F&O
1895,22,237,Sell,StopLoss,13-01-2025,03:38:08,174,1322.14,230052.36,59.04,BSE,IT,Cancelled,29-08-2024,INR,1286.46,1356,Intraday
1896,298,277,Buy,Limit,10-09-2024,16:20:54,439,3284.44,1441869.16,55.01,BSE,Energy,Cancelled,08-12-2024,INR,3279.3,3295.66,Delivery
1897,46,222,Sell,StopLoss,18-03-2025,11:13:31,863,2061.51,1779083.13,25.59,BSE,Pharma,Cancelled,14-05-2025,INR,2051.47,2091.6,Delivery
1898,392,244,Sell,Limit,04-10-2024,14:41:20,40,1727.04,69081.6,14.75,BSE,FMCG,Executed,29-10-2024,INR,1690.46,1739.78,Delivery
1899,445,190,Sell,Limit,16-12-2024,05:40:48,760,4953.54,3764690.4,74.2,BSE,Banking,Executed,24-07-2025,INR,4930.06,4979.02,Intraday
1900,490,147,Sell,Limit,02-02-2025,09:07:02,834,510.83,426032.22,5.35,NSE,Energy,Cancelled,20-04-2025,INR,501.64,532.31,Delivery
1901,316,241,Sell,StopLoss,08-01-2025,01:37:06,823,1653.65,1360953.95,79.38,NSE,Auto,Executed,28-07-2025,INR,1607.55,1665.73,F&O
1902,169,125,Sell,StopLoss,16-08-2025,10:38:11,98,3972.11,389266.78,81.04,NSE,Pharma,Cancelled,01-06-2025,INR,3935.53,4001.89,Delivery
1903,33,42,Buy,Limit,07-02-2025,14:55:00,610,526.95,321439.5,94.29,NSE,Auto,Cancelled,07-08-2025,INR,490.59,537.52,Delivery
1904,320,57,Sell,Market,04-10-2024,05:15:02,873,1600.59,1397315.07,30.55,NSE,Pharma,Executed,15-10-2024,INR,1563.15,1623.14,F&O
1905,422,188,Sell,Market,11-09-2024,10:46:56,104,1097.5,114140,48.17,NSE,FMCG,Cancelled,11-07-2025,INR,1060.79,1130.98,Delivery
1906,435,159,Buy,Limit,10-12-2024,08:40:02,240,4937.11,1184906.4,96.1,NSE,IT,Pending,18-06-2025,INR,4931.99,4945.26,Delivery
1907,103,169,Buy,Market,09-02-2025,05:39:36,338,4125.42,1394391.96,38.84,BSE,Banking,Executed,03-06-2025,INR,4086.47,4145.03,Delivery
1908,324,82,Sell,Limit,25-11-2024,23:20:40,963,4763.55,4587298.65,10.96,BSE,Energy,Pending,29-11-2024,INR,4746.5,4777.54,Intraday
1909,271,217,Sell,Limit,04-12-2024,14:09:01,424,4559.67,1933300.08,28.68,BSE,Energy,Executed,23-07-2025,INR,4519.77,4599.58,Delivery
1910,218,200,Sell,StopLoss,21-01-2025,01:44:05,50,3063.96,153198,82.53,NSE,FMCG,Cancelled,17-10-2024,INR,3044.9,3074.21,F&O
1911,6,106,Buy,Market,03-02-2025,18:37:24,355,2194.37,779001.35,33.15,NSE,Energy,Pending,13-03-2025,INR,2183.32,2203.45,F&O
1912,469,44,Sell,StopLoss,09-08-2025,04:12:11,845,4523.63,3822467.35,64.04,NSE,IT,Executed,23-07-2025,INR,4504.9,4551.26,Intraday
1913,98,170,Sell,Market,10-08-2025,15:56:10,37,3820.75,141367.75,92.52,BSE,Energy,Executed,30-03-2025,INR,3792.9,3852.51,F&O
1914,446,174,Buy,Limit,18-02-2025,12:22:13,520,2670.15,1388478,72.57,BSE,IT,Executed,18-08-2024,INR,2623.27,2695.96,Intraday
1915,355,150,Sell,StopLoss,04-11-2024,07:41:57,53,165.89,8792.17,47.49,BSE,Pharma,Executed,24-07-2025,INR,135.69,183.89,Delivery
1916,112,85,Sell,StopLoss,15-09-2024,16:52:03,833,4892.28,4075269.24,45.37,BSE,Energy,Pending,14-12-2024,INR,4849.89,4930.6,F&O
1917,260,51,Sell,Market,28-11-2024,04:20:16,432,4741.82,2048466.24,36.58,NSE,Banking,Pending,19-11-2024,INR,4713.04,4765.97,Intraday
1918,33,128,Buy,StopLoss,13-09-2024,22:18:35,849,4403.79,3738817.71,70.55,NSE,Banking,Pending,05-02-2025,INR,4370.44,4416.58,Intraday
1919,188,201,Buy,StopLoss,21-07-2025,00:41:51,495,2016.71,998271.45,58.84,NSE,IT,Executed,08-04-2025,INR,2001.08,2063.93,Delivery
1920,325,96,Sell,Market,02-10-2024,17:24:23,899,4835.76,4347348.24,19.52,BSE,Pharma,Cancelled,08-01-2025,INR,4791.71,4858.99,Intraday
1921,449,206,Sell,Market,03-05-2025,18:07:45,348,356.8,124166.4,14.29,BSE,Pharma,Cancelled,24-11-2024,INR,346.79,370.91,Intraday
1922,36,196,Buy,StopLoss,03-05-2025,16:05:03,93,2364.74,219920.82,68.88,BSE,FMCG,Cancelled,09-03-2025,INR,2357.51,2380.42,Delivery
1923,397,174,Buy,Market,27-12-2024,04:43:07,745,1034.55,770739.75,23.22,BSE,IT,Executed,20-09-2024,INR,1017.78,1071.99,Intraday
1924,33,296,Sell,Market,02-07-2025,21:13:26,785,2618.09,2055200.65,32.34,BSE,FMCG,Cancelled,26-10-2024,INR,2603.25,2652.23,Intraday
1925,286,224,Sell,Limit,12-03-2025,15:01:40,989,677.37,669918.93,42.81,NSE,FMCG,Pending,16-04-2025,INR,639.38,723.53,Intraday
1926,12,30,Buy,Market,25-10-2024,18:55:30,294,1656.79,487096.26,72.13,NSE,Pharma,Pending,24-10-2024,INR,1630.22,1668.53,Intraday
1927,192,5,Buy,Limit,19-05-2025,16:58:19,365,171.31,62528.15,77.25,NSE,IT,Pending,30-08-2024,INR,143.62,190.87,Delivery
1928,224,10,Sell,Market,29-12-2024,12:30:59,743,4273.97,3175559.71,24.71,BSE,IT,Cancelled,23-03-2025,INR,4235.45,4296.2,Intraday
1929,147,288,Buy,Limit,19-11-2024,18:20:06,496,613.49,304291.04,33.08,BSE,FMCG,Executed,07-09-2024,INR,565.66,656.29,Intraday
1930,212,250,Buy,Limit,01-04-2025,10:02:42,39,1144.24,44625.36,26.08,NSE,IT,Cancelled,15-01-2025,INR,1137.54,1166.27,F&O
1931,331,75,Sell,Limit,12-10-2024,21:44:04,236,4092.21,965761.56,46.64,BSE,FMCG,Cancelled,30-12-2024,INR,4075.61,4142.2,Delivery
1932,436,172,Sell,Limit,03-11-2024,07:15:20,776,4411.77,3423533.52,64.61,NSE,Pharma,Cancelled,24-05-2025,INR,4395.71,4420.61,Intraday
1933,190,11,Buy,StopLoss,21-05-2025,03:30:23,296,3224.25,954378,28.52,BSE,FMCG,Cancelled,27-05-2025,INR,3175.16,3271.2,F&O
1934,87,160,Buy,Limit,28-01-2025,21:31:53,650,237.51,154381.5,12.33,NSE,Energy,Executed,01-12-2024,INR,217.04,274.32,Intraday
1935,356,200,Buy,StopLoss,22-03-2025,17:42:04,875,3990.54,3491722.5,74.15,NSE,FMCG,Pending,10-02-2025,INR,3966.72,3997.77,Delivery
1936,487,271,Sell,Market,31-07-2025,05:08:30,676,3327.84,2249619.84,45.62,NSE,Pharma,Executed,24-10-2024,INR,3312.63,3366.92,Intraday
1937,448,74,Buy,Limit,01-03-2025,04:54:28,145,4658.02,675412.9,77.79,BSE,FMCG,Executed,08-04-2025,INR,4615.06,4691.24,Intraday
1938,335,187,Sell,Limit,15-09-2024,10:16:23,562,919.76,516905.12,24.87,BSE,Energy,Executed,20-02-2025,INR,892.72,965.19,Intraday
1939,11,12,Buy,Market,24-04-2025,14:52:21,499,1020.67,509314.33,26.19,NSE,IT,Executed,28-09-2024,INR,984.79,1046.11,F&O
1940,303,137,Buy,Market,22-12-2024,15:31:33,916,2901.45,2657728.2,76.69,BSE,FMCG,Pending,16-10-2024,INR,2889.64,2934.91,F&O
1941,319,88,Sell,StopLoss,19-02-2025,06:32:23,581,3665.01,2129370.81,14.18,BSE,Auto,Pending,30-12-2024,INR,3643.16,3687.17,F&O
1942,368,224,Buy,Market,06-02-2025,21:41:44,38,1794.99,68209.62,65.35,NSE,FMCG,Executed,23-10-2024,INR,1780.77,1828.66,Delivery
1943,62,7,Buy,Market,10-11-2024,11:48:52,331,3280.53,1085855.43,6.11,NSE,FMCG,Pending,03-01-2025,INR,3234.19,3296.7,Intraday
1944,447,80,Buy,StopLoss,25-07-2025,10:35:02,467,4188.7,1956122.9,90.82,BSE,IT,Executed,23-03-2025,INR,4181.32,4209.4,F&O
1945,233,50,Sell,Market,25-12-2024,00:34:33,380,118.15,44897,55.57,NSE,Banking,Pending,08-06-2025,INR,92.4,138.18,Delivery
1946,428,171,Sell,StopLoss,20-02-2025,04:39:53,585,2848.35,1666284.75,77.75,NSE,Auto,Cancelled,09-10-2024,INR,2836.07,2862.19,F&O
1947,366,293,Sell,Market,19-11-2024,17:06:56,69,4372.41,301696.29,62.98,BSE,FMCG,Pending,01-11-2024,INR,4332.29,4384.43,Delivery
1948,472,209,Buy,StopLoss,31-12-2024,23:35:19,531,2939.22,1560725.82,9.27,BSE,Pharma,Executed,02-03-2025,INR,2903.03,2974.69,F&O
1949,3,185,Buy,Market,22-01-2025,18:17:16,17,1065.04,18105.68,94.28,NSE,Pharma,Executed,15-07-2025,INR,1055.88,1110.07,Intraday
1950,194,106,Buy,Limit,31-10-2024,19:38:47,804,1669.01,1341884.04,95.66,NSE,Energy,Cancelled,26-12-2024,INR,1627.77,1675.5,Intraday
1951,438,45,Buy,StopLoss,16-05-2025,23:53:16,555,2334.82,1295825.1,80.01,BSE,Energy,Pending,27-05-2025,INR,2314.6,2341.74,Intraday
1952,233,205,Buy,StopLoss,08-03-2025,06:29:22,854,3405.3,2908126.2,33.63,BSE,IT,Cancelled,07-09-2024,INR,3368.34,3450.9,Delivery
1953,428,105,Sell,Limit,28-08-2024,17:52:27,789,3467.25,2735660.25,21.73,NSE,IT,Cancelled,18-05-2025,INR,3425.49,3501.21,Delivery
1954,352,192,Sell,Market,06-11-2024,05:39:02,882,299.87,264485.34,85.45,BSE,Banking,Executed,09-11-2024,INR,258.47,309.54,Delivery
1955,137,128,Buy,StopLoss,25-06-2025,21:15:06,254,3873.55,983881.7,52.82,NSE,Banking,Pending,01-06-2025,INR,3842.38,3904.05,Intraday
1956,259,290,Buy,Market,09-02-2025,14:21:41,223,1707.45,380761.35,26.11,NSE,Auto,Pending,18-06-2025,INR,1665.25,1751.25,F&O
